Tiempo ,YAW,PITCH,E_YAW,E_PITCH
13.54,9.397,0.592,6.0,18.7
13.56,9.409,0.592,6.0,18.7
13.58,9.421,0.592,6.0,18.7
13.6,9.432,0.592,6.0,18.7
13.62,9.442,0.592,6.0,18.7
13.64,9.454,0.592,6.0,18.7
13.66,9.465,0.592,6.0,18.7
13.68,9.475,0.592,6.0,18.7
13.7,9.486,0.592,6.0,18.7
13.72,9.496,0.592,6.0,18.7
13.74,9.507,0.592,6.0,18.7
13.76,9.517,0.592,6.0,18.7
13.78,9.526,0.592,6.0,18.7
13.8,9.536,0.592,6.0,18.7
13.82,9.545,0.592,6.0,18.7
13.84,9.556,0.592,6.0,18.7
13.86,9.564,0.592,6.0,18.7
13.88,9.573,0.592,6.0,18.7
13.9,9.582,0.592,6.0,18.7
13.92,9.591,0.592,6.0,18.7
13.94,9.599,0.592,6.0,18.7
13.96,9.608,0.592,6.0,18.7
13.98,9.617,0.592,6.0,18.7
14.0,9.625,0.592,6.0,18.7
14.02,9.632,0.592,6.0,18.7
14.04,9.641,0.592,6.0,18.7
14.06,9.648,0.592,6.0,18.7
14.08,9.655,0.592,6.0,18.7
14.1,9.662,0.592,6.0,18.7
14.12,9.671,0.592,6.0,18.7
14.14,9.678,0.592,6.0,18.7
14.16,9.685,0.592,6.0,18.7
14.18,9.69,0.592,6.0,18.7
14.2,9.697,0.592,6.0,18.7
14.22,9.704,0.592,6.0,18.7
14.24,9.709,0.592,6.0,18.7
14.26,9.716,0.592,6.0,18.7
14.28,9.721,0.592,6.0,18.7
14.3,9.728,0.592,6.0,18.7
14.32,9.734,0.592,6.0,18.7
14.34,9.741,0.592,6.0,18.7
14.36,9.746,0.592,6.0,18.7
14.38,9.751,0.592,6.0,18.7
14.4,9.756,0.592,6.0,18.7
14.42,9.762,0.59,6.0,18.7
14.44,9.767,0.59,6.0,18.7
14.46,9.77,0.59,6.0,18.7
14.48,9.776,0.59,6.0,18.7
14.5,9.781,0.59,6.0,18.7
14.52,9.784,0.59,6.0,18.7
14.54,9.79,0.59,6.0,18.7
14.56,9.793,0.59,6.0,18.7
14.58,9.798,0.59,6.0,18.7
14.6,9.802,0.59,6.0,18.7
14.62,9.805,0.59,6.0,18.7
14.64,9.809,0.59,6.0,18.7
14.66,9.812,0.59,6.0,18.7
14.68,9.816,0.59,6.0,18.7
14.7,9.819,0.59,6.0,18.7
14.72,9.823,0.59,6.0,18.7
14.74,9.826,0.59,6.0,18.7
14.76,9.828,0.59,6.0,18.7
14.78,9.831,0.59,6.0,18.7
14.8,9.835,0.59,6.0,18.7
14.82,9.837,0.59,6.0,18.7
14.84,9.84,0.59,6.0,18.7
14.86,9.842,0.59,6.0,18.7
14.88,9.844,0.59,6.0,18.7
14.9,9.847,0.59,6.0,18.7
14.92,9.849,0.59,6.0,18.7
14.94,9.851,0.59,6.0,18.7
14.96,9.852,0.59,6.0,18.7
14.98,9.854,0.59,6.0,18.7
15.0,9.856,0.59,6.0,18.7
15.02,9.858,0.59,6.0,18.7
15.04,9.859,0.59,6.0,18.7
15.06,9.861,0.59,6.0,18.7
15.08,9.861,0.592,6.0,18.7
15.1,9.863,0.592,6.0,18.7
15.12,9.865,0.592,6.0,18.7
15.14,9.865,0.592,6.0,18.7
15.16,9.866,0.59,6.0,18.7
15.18,9.866,0.59,6.0,18.7
15.2,9.868,0.592,6.0,18.7
15.22,9.868,0.592,6.0,18.7
15.24,9.868,0.59,6.0,18.7
15.26,9.868,0.59,6.0,18.7
15.28,9.868,0.59,6.0,18.7
15.3,9.868,0.59,6.0,18.7
15.32,9.87,0.59,6.0,18.7
15.34,9.87,0.592,6.0,18.7
15.36,9.868,0.592,6.0,18.7
15.38,9.868,0.592,6.0,18.7
15.4,9.868,0.592,6.0,18.7
15.42,9.868,0.592,6.0,18.7
15.44,9.868,0.59,6.0,18.7
15.46,9.868,0.59,6.0,18.7
15.48,9.866,0.59,6.0,18.7
15.5,9.866,0.59,6.0,18.7
15.52,9.866,0.59,6.0,18.7
15.54,9.865,0.59,6.0,18.7
15.56,9.865,0.59,6.0,18.7
15.58,9.865,0.59,6.0,18.7
15.6,9.865,0.59,6.0,18.7
15.62,9.863,0.59,6.0,18.7
15.64,9.863,0.59,6.0,18.7
15.66,9.863,0.59,6.0,18.7
15.68,9.863,0.59,6.0,18.7
15.7,9.861,0.59,6.0,18.7
15.72,9.861,0.59,6.0,18.7
15.74,9.861,0.59,6.0,18.7
15.76,9.861,0.59,6.0,18.7
15.78,9.861,0.59,6.0,18.7
15.8,9.859,0.59,6.0,18.7
15.82,9.859,0.59,6.0,18.7
15.84,9.859,0.59,6.0,18.7
15.86,9.859,0.592,6.0,18.7
15.88,9.859,0.592,6.0,18.7
15.9,9.858,0.592,6.0,18.7
15.92,9.858,0.592,6.0,18.7
15.94,9.858,0.592,6.0,18.7
15.96,9.858,0.592,6.0,18.7
15.98,9.858,0.592,6.0,18.7
16.0,9.858,0.592,6.0,18.7
16.02,9.856,0.592,6.0,18.7
16.04,9.856,0.59,6.0,18.7
16.06,9.856,0.59,6.0,18.7
16.08,9.856,0.59,6.0,18.7
16.1,9.856,0.59,6.0,18.7
16.12,9.854,0.59,6.0,18.7
16.14,9.854,0.59,6.0,18.7
16.16,9.854,0.59,6.0,18.7
16.18,9.854,0.59,6.0,18.7
16.2,9.854,0.59,6.0,18.7
16.22,9.854,0.59,6.0,18.7
16.24,9.852,0.59,6.0,18.7
16.26,9.852,0.59,6.0,18.7
16.28,9.852,0.59,6.0,18.7
16.3,9.852,0.59,6.0,18.7
16.32,9.852,0.59,6.0,18.7
16.34,9.852,0.59,6.0,18.7
16.36,9.852,0.59,6.0,18.7
16.38,9.852,0.59,6.0,18.7
16.4,9.851,0.59,6.0,18.7
16.42,9.851,0.59,6.0,18.7
16.44,9.851,0.59,6.0,18.7
16.46,9.851,0.59,6.0,18.7
16.48,9.851,0.59,6.0,18.7
16.5,9.851,0.59,6.0,18.7
16.52,9.849,0.59,6.0,18.7
16.54,9.849,0.59,6.0,18.7
16.56,9.849,0.59,6.0,18.7
16.58,9.849,0.59,6.0,18.7
16.6,9.847,0.59,6.0,18.7
16.62,9.847,0.59,6.0,18.7
16.64,9.847,0.592,6.0,18.7
16.66,9.847,0.592,6.0,18.7
16.68,9.847,0.592,6.0,18.7
16.7,9.845,0.592,6.0,18.7
16.72,9.845,0.592,6.0,18.7
16.74,9.845,0.592,6.0,18.7
16.76,9.845,0.592,6.0,18.7
16.78,9.845,0.592,6.0,18.7
16.8,9.844,0.592,6.0,18.7
16.82,9.844,0.592,6.0,18.7
16.84,9.844,0.592,6.0,18.7
16.86,9.844,0.592,6.0,18.7
16.88,9.844,0.592,6.0,18.7
16.9,9.842,0.592,6.0,18.7
16.92,9.842,0.592,6.0,18.7
16.94,9.842,0.592,6.0,18.7
16.96,9.84,0.592,6.0,18.7
16.98,9.84,0.592,6.0,18.7
17.0,9.84,0.592,6.0,18.7
17.02,9.838,0.592,6.0,18.7
17.04,9.838,0.592,6.0,18.7
17.06,9.838,0.592,6.0,18.7
17.08,9.837,0.592,6.0,18.7
17.1,9.837,0.592,6.0,18.7
17.12,9.837,0.592,6.0,18.7
17.14,9.835,0.592,6.0,18.7
17.16,9.835,0.592,6.0,18.7
17.18,9.835,0.592,6.0,18.7
17.2,9.833,0.592,6.0,18.7
17.22,9.833,0.592,6.0,18.7
17.24,9.833,0.592,6.0,18.7
17.26,9.831,0.592,6.0,18.7
17.28,9.831,0.592,6.0,18.7
17.3,9.831,0.592,6.0,18.7
17.32,9.83,0.592,6.0,18.7
17.34,9.83,0.592,6.0,18.7
17.36,9.83,0.592,6.0,18.7
17.38,9.828,0.592,6.0,18.7
17.4,9.828,0.592,6.0,18.7
17.42,9.826,0.592,6.0,18.7
17.44,9.826,0.592,6.0,18.7
17.46,9.826,0.592,6.0,18.7
17.48,9.824,0.592,6.0,18.7
17.5,9.824,0.592,6.0,18.7
17.52,9.823,0.592,6.0,18.7
17.54,9.823,0.592,6.0,18.7
17.56,9.821,0.592,6.0,18.7
17.58,9.821,0.592,6.0,18.7
17.6,9.819,0.592,6.0,18.7
17.62,9.819,0.592,6.0,18.7
17.64,9.819,0.592,6.0,18.7
17.66,9.817,0.592,6.0,18.7
17.68,9.817,0.592,6.0,18.7
17.7,9.816,0.592,6.0,18.7
17.72,9.816,0.592,6.0,18.7
17.74,9.814,0.59,6.0,18.7
17.76,9.814,0.59,6.0,18.7
17.78,9.812,0.59,6.0,18.7
17.8,9.812,0.59,6.0,18.7
17.82,9.811,0.59,6.0,18.7
17.84,9.811,0.59,6.0,18.7
17.86,9.809,0.59,6.0,18.7
17.88,9.809,0.59,6.0,18.7
17.9,9.807,0.588,6.0,18.7
17.92,9.807,0.588,6.0,18.7
17.94,9.805,0.588,6.0,18.7
17.96,9.805,0.588,6.0,18.7
17.98,9.804,0.588,6.0,18.7
18.0,9.804,0.588,6.0,18.7
18.02,9.802,0.588,6.0,18.7
18.04,9.8,0.588,6.0,18.7
18.06,9.8,0.588,6.0,18.7
18.08,9.798,0.588,6.0,18.7
18.1,9.798,0.588,6.0,18.7
18.12,9.797,0.588,6.0,18.7
18.14,9.795,0.588,6.0,18.7
18.16,9.795,0.588,6.0,18.7
18.18,9.793,0.588,6.0,18.7
18.2,9.791,0.588,6.0,18.7
18.22,9.791,0.588,6.0,18.7
18.24,9.79,0.588,6.0,18.7
18.26,9.788,0.588,6.0,18.7
18.28,9.788,0.588,6.0,18.7
18.3,9.786,0.588,6.0,18.7
18.32,9.784,0.588,6.0,18.7
18.34,9.784,0.588,6.0,18.7
18.36,9.783,0.588,6.0,18.7
18.38,9.781,0.588,6.0,18.7
18.4,9.781,0.588,6.0,18.7
18.42,9.779,0.588,6.0,18.7
18.44,9.777,0.588,6.0,18.7
18.46,9.776,0.588,6.0,18.7
18.48,9.774,0.588,6.0,18.7
18.5,9.774,0.588,6.0,18.7
18.52,9.772,0.588,6.0,18.7
18.54,9.77,0.588,6.0,18.7
18.56,9.769,0.588,6.0,18.7
18.58,9.767,0.588,6.0,18.7
18.6,9.765,0.588,6.0,18.7
18.62,9.763,0.588,6.0,18.7
18.64,9.763,0.588,6.0,18.7
18.66,9.762,0.588,6.0,18.7
18.68,9.76,0.588,6.0,18.7
18.7,9.758,0.588,6.0,18.7
18.72,9.756,0.588,6.0,18.7
18.74,9.755,0.588,6.0,18.7
18.76,9.753,0.588,6.0,18.7
18.78,9.751,0.588,6.0,18.7
18.8,9.749,0.588,6.0,18.7
18.82,9.748,0.588,6.0,18.7
18.84,9.746,0.588,6.0,18.7
18.86,9.744,0.588,6.0,18.7
18.88,9.742,0.588,6.0,18.7
18.9,9.741,0.588,6.0,18.7
18.92,9.739,0.588,6.0,18.7
18.94,9.737,0.588,6.0,18.7
18.96,9.735,0.588,6.0,18.7
18.98,9.734,0.588,6.0,18.7
19.0,9.732,0.588,6.0,18.7
19.02,9.728,0.588,6.0,18.7
19.04,9.727,0.588,6.0,18.7
19.06,9.725,0.588,6.0,18.7
19.08,9.723,0.588,6.0,18.7
19.1,9.721,0.588,6.0,18.7
19.12,9.72,0.588,6.0,18.7
19.14,9.716,0.588,6.0,18.7
19.16,9.715,0.588,6.0,18.7
19.18,9.713,0.588,6.0,18.7
19.2,9.711,0.588,6.0,18.7
19.22,9.708,0.588,6.0,18.7
19.24,9.706,0.588,6.0,18.7
19.26,9.704,0.588,6.0,18.7
19.28,9.701,0.588,6.0,18.7
19.3,9.699,0.588,6.0,18.7
19.32,9.697,0.588,6.0,18.7
19.34,9.695,0.588,6.0,18.7
19.36,9.692,0.588,6.0,18.7
19.38,9.69,0.588,6.0,18.7
19.4,9.688,0.588,6.0,18.7
19.42,9.685,0.588,6.0,18.7
19.44,9.683,0.588,6.0,18.7
19.46,9.681,0.588,6.0,18.7
19.48,9.678,0.588,6.0,18.7
19.5,9.676,0.588,6.0,18.7
19.52,9.673,0.588,6.0,18.7
19.54,9.671,0.588,6.0,18.7
19.56,9.669,0.588,6.0,18.7
19.58,9.666,0.588,6.0,18.7
19.6,9.664,0.588,6.0,18.7
19.62,9.66,0.59,6.0,18.7
19.64,9.659,0.59,6.0,18.7
19.66,9.655,0.59,6.0,18.7
19.68,9.653,0.59,6.0,18.7
19.7,9.65,0.59,6.0,18.7
19.72,9.648,0.59,6.0,18.7
19.74,9.645,0.59,6.0,18.7
19.76,9.643,0.59,6.0,18.7
19.78,9.639,0.59,6.0,18.7
19.8,9.638,0.59,6.0,18.7
19.82,9.634,0.59,6.0,18.7
19.84,9.631,0.59,6.0,18.7
19.86,9.629,0.59,6.0,18.7
19.88,9.625,0.59,6.0,18.7
19.9,9.624,0.59,6.0,18.7
19.92,9.62,0.592,6.0,18.7
19.94,9.619,0.592,6.0,18.7
19.96,9.615,0.592,6.0,18.7
19.98,9.612,0.592,6.0,18.7
20.0,9.608,0.592,6.0,18.7
20.02,9.606,0.592,0.0,18.7
20.04,9.603,0.592,0.0,18.687
20.06,9.599,0.592,0.0,18.673
20.08,9.598,0.59,0.0,18.66
20.1,9.594,0.59,0.0,18.647
20.12,9.591,0.592,0.0,18.633
20.14,9.589,0.592,0.0,18.62
20.16,9.585,0.59,0.0,18.607
20.18,9.582,0.59,0.0,18.593
20.2,9.58,0.59,0.0,18.58
20.22,9.577,0.59,0.0,18.567
20.24,9.575,0.59,0.0,18.553
20.26,9.571,0.59,0.0,18.54
20.28,9.57,0.59,0.0,18.527
20.3,9.568,0.59,0.0,18.513
20.32,9.566,0.592,0.0,18.5
20.34,9.564,0.592,0.0,18.487
20.36,9.561,0.592,0.0,18.473
20.38,9.559,0.592,0.0,18.46
20.4,9.557,0.592,0.0,18.447
20.42,9.557,0.592,0.0,18.433
20.44,9.556,0.592,0.0,18.42
20.46,9.554,0.593,0.0,18.407
20.48,9.552,0.593,0.0,18.393
20.5,9.552,0.593,0.0,18.38
20.52,9.55,0.593,0.0,18.367
20.54,9.55,0.593,0.0,18.353
20.56,9.549,0.593,0.0,18.34
20.58,9.549,0.593,0.0,18.327
20.6,9.549,0.593,0.0,18.313
20.62,9.549,0.593,0.0,18.3
20.64,9.549,0.593,0.0,18.287
20.66,9.549,0.593,0.0,18.273
20.68,9.549,0.593,0.0,18.26
20.7,9.549,0.593,0.0,18.247
20.72,9.549,0.593,0.0,18.233
20.74,9.549,0.593,0.0,18.22
20.76,9.55,0.593,0.0,18.207
20.78,9.55,0.593,0.0,18.193
20.8,9.55,0.593,0.0,18.18
20.82,9.552,0.595,0.0,18.167
20.84,9.552,0.595,0.0,18.153
20.86,9.552,0.595,0.0,18.14
20.88,9.554,0.595,0.0,18.127
20.9,9.554,0.595,0.0,18.113
20.92,9.554,0.595,0.0,18.1
20.94,9.556,0.595,0.0,18.087
20.96,9.556,0.593,0.0,18.073
20.98,9.557,0.593,0.0,18.06
21.0,9.557,0.593,0.0,18.047
21.02,9.559,0.593,0.0,18.033
21.04,9.559,0.593,0.0,18.02
21.06,9.561,0.59,0.0,18.007
21.08,9.563,0.592,0.0,17.993
21.1,9.563,0.592,0.0,17.98
21.12,9.564,0.592,0.0,17.967
21.14,9.564,0.592,0.0,17.953
21.16,9.566,0.59,0.0,17.94
21.18,9.566,0.59,0.0,17.927
21.2,9.568,0.59,0.0,17.913
21.22,9.57,0.59,0.0,17.9
21.24,9.57,0.588,0.0,17.887
21.26,9.571,0.588,0.0,17.873
21.28,9.573,0.588,0.0,17.86
21.3,9.575,0.586,0.0,17.847
21.32,9.575,0.586,0.0,17.833
21.34,9.577,0.586,0.0,17.82
21.36,9.578,0.586,0.0,17.807
21.38,9.578,0.585,0.0,17.793
21.4,9.58,0.585,0.0,17.78
21.42,9.582,0.585,0.0,17.767
21.44,9.584,0.585,0.0,17.753
21.46,9.584,0.583,0.0,17.74
21.48,9.585,0.583,0.0,17.727
21.5,9.587,0.583,0.0,17.713
21.52,9.589,0.581,0.0,17.7
21.54,9.591,0.581,0.0,17.687
21.56,9.592,0.581,0.0,17.673
21.58,9.594,0.579,0.0,17.66
21.6,9.594,0.579,0.0,17.647
21.62,9.596,0.579,0.0,17.633
21.64,9.598,0.578,0.0,17.62
21.66,9.599,0.578,0.0,17.607
21.68,9.601,0.578,0.0,17.593
21.7,9.603,0.576,0.0,17.58
21.72,9.605,0.576,0.0,17.567
21.74,9.606,0.574,0.0,17.553
21.76,9.608,0.574,0.0,17.54
21.78,9.61,0.574,0.0,17.527
21.8,9.612,0.572,0.0,17.513
21.82,9.613,0.572,0.0,17.5
21.84,9.613,0.572,0.0,17.487
21.86,9.615,0.571,0.0,17.473
21.88,9.617,0.571,0.0,17.46
21.9,9.62,0.571,0.0,17.447
21.92,9.622,0.569,0.0,17.433
21.94,9.624,0.569,0.0,17.42
21.96,9.625,0.567,0.0,17.407
21.98,9.627,0.567,0.0,17.393
22.0,9.629,0.565,0.0,17.38
22.02,9.631,0.565,0.0,17.367
22.04,9.632,0.564,0.0,17.353
22.06,9.634,0.564,0.0,17.34
22.08,9.636,0.562,0.0,17.327
22.1,9.638,0.562,0.0,17.313
22.12,9.639,0.562,0.0,17.3
22.14,9.643,0.56,0.0,17.287
22.16,9.645,0.56,0.0,17.273
22.18,9.646,0.559,0.0,17.26
22.2,9.648,0.557,0.0,17.247
22.22,9.65,0.557,0.0,17.233
22.24,9.652,0.555,0.0,17.22
22.26,9.653,0.555,0.0,17.207
22.28,9.657,0.553,0.0,17.193
22.3,9.659,0.553,0.0,17.18
22.32,9.66,0.552,0.0,17.167
22.34,9.662,0.552,0.0,17.153
22.36,9.664,0.55,0.0,17.14
22.38,9.666,0.55,0.0,17.127
22.4,9.669,0.548,0.0,17.113
22.42,9.671,0.546,0.0,17.1
22.44,9.673,0.546,0.0,17.087
22.46,9.676,0.545,0.0,17.073
22.48,9.678,0.543,0.0,17.06
22.5,9.68,0.543,0.0,17.047
22.52,9.681,0.541,0.0,17.033
22.54,9.683,0.539,0.0,17.02
22.56,9.687,0.539,0.0,17.007
22.58,9.688,0.538,0.0,16.993
22.6,9.69,0.536,0.0,16.98
22.62,9.694,0.534,0.0,16.967
22.64,9.695,0.534,0.0,16.953
22.66,9.697,0.532,0.0,16.94
22.68,9.699,0.531,0.0,16.927
22.7,9.702,0.531,0.0,16.913
22.72,9.704,0.529,0.0,16.9
22.74,9.706,0.527,0.0,16.887
22.76,9.709,0.525,0.0,16.873
22.78,9.711,0.524,0.0,16.86
22.8,9.715,0.522,0.0,16.847
22.82,9.716,0.522,0.0,16.833
22.84,9.718,0.52,0.0,16.82
22.86,9.72,0.517,0.0,16.807
22.88,9.723,0.517,0.0,16.793
22.9,9.725,0.515,0.0,16.78
22.92,9.728,0.513,0.0,16.767
22.94,9.73,0.511,0.0,16.753
22.96,9.734,0.51,0.0,16.74
22.98,9.735,0.508,0.0,16.727
23.0,9.737,0.508,0.0,16.713
23.02,9.741,0.504,0.0,16.7
23.04,9.742,0.503,0.0,16.687
23.06,9.746,0.501,0.0,16.673
23.08,9.748,0.499,0.0,16.66
23.1,9.751,0.497,0.0,16.647
23.12,9.753,0.496,0.0,16.633
23.14,9.756,0.492,0.0,16.62
23.16,9.758,0.492,0.0,16.607
23.18,9.762,0.489,0.0,16.593
23.2,9.763,0.487,0.0,16.58
23.22,9.767,0.485,0.0,16.567
23.24,9.769,0.483,0.0,16.553
23.26,9.77,0.48,0.0,16.54
23.28,9.774,0.48,0.0,16.527
23.3,9.777,0.476,0.0,16.513
23.32,9.779,0.475,0.0,16.5
23.34,9.783,0.473,0.0,16.487
23.36,9.784,0.471,0.0,16.473
23.38,9.788,0.468,0.0,16.46
23.4,9.79,0.468,0.0,16.447
23.42,9.793,0.464,0.0,16.433
23.44,9.797,0.461,0.0,16.42
23.46,9.798,0.459,0.0,16.407
23.48,9.802,0.457,0.0,16.393
23.5,9.804,0.454,0.0,16.38
23.52,9.807,0.454,0.0,16.367
23.54,9.811,0.45,0.0,16.353
23.56,9.812,0.447,0.0,16.34
23.58,9.816,0.445,0.0,16.327
23.6,9.817,0.442,0.0,16.313
23.62,9.821,0.44,0.0,16.3
23.64,9.824,0.436,0.0,16.287
23.66,9.826,0.436,0.0,16.273
23.68,9.83,0.431,0.0,16.26
23.7,9.833,0.429,0.0,16.247
23.72,9.837,0.426,0.0,16.233
23.74,9.838,0.426,0.0,16.22
23.76,9.842,0.422,0.0,16.207
23.78,9.845,0.419,0.0,16.193
23.8,9.849,0.415,0.0,16.18
23.82,9.851,0.412,0.0,16.167
23.84,9.854,0.412,0.0,16.153
23.86,9.858,0.408,0.0,16.14
23.88,9.861,0.405,0.0,16.127
23.9,9.865,0.401,0.0,16.113
23.92,9.868,0.398,0.0,16.1
23.94,9.87,0.394,0.0,16.087
23.96,9.873,0.393,0.0,16.073
23.98,9.877,0.389,0.0,16.06
24.0,9.88,0.387,0.0,16.047
24.02,9.884,0.384,0.0,16.033
24.04,9.887,0.384,0.0,16.02
24.06,9.891,0.379,0.0,16.007
24.08,9.894,0.375,0.0,15.993
24.1,9.898,0.374,0.0,15.98
24.12,9.901,0.37,0.0,15.967
24.14,9.905,0.367,0.0,15.953
24.16,9.908,0.363,0.0,15.94
24.18,9.912,0.361,0.0,15.927
24.2,9.917,0.356,0.0,15.913
24.22,9.92,0.354,0.0,15.9
24.24,9.924,0.351,0.0,15.887
24.26,9.927,0.349,0.0,15.873
24.28,9.931,0.346,0.0,15.86
24.3,9.934,0.342,0.0,15.847
24.32,9.94,0.339,0.0,15.833
24.34,9.943,0.335,0.0,15.82
24.36,9.947,0.335,0.0,15.807
24.38,9.952,0.33,0.0,15.793
24.4,9.955,0.326,0.0,15.78
24.42,9.959,0.323,0.0,15.767
24.44,9.964,0.319,0.0,15.753
24.46,9.968,0.316,0.0,15.74
24.48,9.971,0.314,0.0,15.727
24.5,9.976,0.311,0.0,15.713
24.52,9.98,0.307,0.0,15.7
24.54,9.985,0.305,0.0,15.687
24.56,9.989,0.302,0.0,15.673
24.58,9.994,0.298,0.0,15.66
24.6,9.997,0.297,0.0,15.647
24.62,10.002,0.293,0.0,15.633
24.64,10.006,0.29,0.0,15.62
24.66,10.011,0.288,0.0,15.607
24.68,10.016,0.286,0.0,15.593
24.7,10.02,0.283,0.0,15.58
24.72,10.025,0.279,0.0,15.567
24.74,10.03,0.276,0.0,15.553
24.76,10.034,0.274,0.0,15.54
24.78,10.039,0.271,0.0,15.527
24.8,10.044,0.267,0.0,15.513
24.82,10.05,0.267,0.0,15.5
24.84,10.055,0.262,0.0,15.487
24.86,10.06,0.262,0.0,15.473
24.88,10.064,0.258,0.0,15.46
24.9,10.069,0.255,0.0,15.447
24.92,10.074,0.253,0.0,15.433
24.94,10.079,0.25,0.0,15.42
24.96,10.085,0.25,0.0,15.407
24.98,10.09,0.246,0.0,15.393
25.0,10.095,0.243,0.0,15.38
25.02,10.1,0.241,0.0,15.367
25.04,10.105,0.239,0.0,15.353
25.06,10.112,0.237,0.0,15.34
25.08,10.118,0.236,0.0,15.327
25.1,10.123,0.232,0.0,15.313
25.12,10.128,0.232,0.0,15.3
25.14,10.133,0.23,0.0,15.287
25.16,10.139,0.227,0.0,15.273
25.18,10.146,0.225,0.0,15.26
25.2,10.151,0.223,0.0,15.247
25.22,10.156,0.222,0.0,15.233
25.24,10.163,0.22,0.0,15.22
25.26,10.168,0.218,0.0,15.207
25.28,10.174,0.216,0.0,15.193
25.3,10.181,0.215,0.0,15.18
25.32,10.186,0.213,0.0,15.167
25.34,10.193,0.213,0.0,15.153
25.36,10.198,0.211,0.0,15.14
25.38,10.203,0.209,0.0,15.127
25.4,10.21,0.208,0.0,15.113
25.42,10.217,0.206,0.0,15.1
25.44,10.222,0.206,0.0,15.087
25.46,10.229,0.204,0.0,15.073
25.48,10.235,0.202,0.0,15.06
25.5,10.242,0.201,0.0,15.047
25.52,10.249,0.201,0.0,15.033
25.54,10.254,0.199,0.0,15.02
25.56,10.261,0.199,0.0,15.007
25.58,10.268,0.197,0.0,14.993
25.6,10.273,0.197,0.0,14.98
25.62,10.28,0.195,0.0,14.967
25.64,10.287,0.195,0.0,14.953
25.66,10.294,0.194,0.0,14.94
25.68,10.301,0.194,0.0,14.927
25.7,10.308,0.194,0.0,14.913
25.72,10.313,0.192,0.0,14.9
25.74,10.32,0.192,0.0,14.887
25.76,10.327,0.192,0.0,14.873
25.78,10.334,0.19,0.0,14.86
25.8,10.341,0.19,0.0,14.847
25.82,10.348,0.19,0.0,14.833
25.84,10.355,0.19,0.0,14.82
25.86,10.362,0.188,0.0,14.807
25.88,10.369,0.188,0.0,14.793
25.9,10.376,0.188,0.0,14.78
25.92,10.383,0.188,0.0,14.767
25.94,10.392,0.188,0.0,14.753
25.96,10.399,0.188,0.0,14.74
25.98,10.406,0.188,0.0,14.727
26.0,10.413,0.188,0.0,14.713
26.02,10.42,0.188,0.0,14.7
26.04,10.427,0.188,0.0,14.687
26.06,10.434,0.188,0.0,14.673
26.08,10.442,0.188,0.0,14.66
26.1,10.449,0.188,0.0,14.647
26.12,10.456,0.188,0.0,14.633
26.14,10.463,0.188,0.0,14.62
26.16,10.472,0.188,0.0,14.607
26.18,10.479,0.188,0.0,14.593
26.2,10.486,0.188,0.0,14.58
26.22,10.495,0.188,0.0,14.567
26.24,10.502,0.188,0.0,14.553
26.26,10.509,0.187,0.0,14.54
26.28,10.517,0.187,0.0,14.527
26.3,10.524,0.187,0.0,14.513
26.32,10.533,0.187,0.0,14.5
26.34,10.54,0.187,0.0,14.487
26.36,10.547,0.187,0.0,14.473
26.38,10.556,0.187,0.0,14.46
26.4,10.563,0.187,0.0,14.447
26.42,10.571,0.187,0.0,14.433
26.44,10.578,0.188,0.0,14.42
26.46,10.587,0.188,0.0,14.407
26.48,10.594,0.188,0.0,14.393
26.5,10.603,0.188,0.0,14.38
26.52,10.61,0.188,0.0,14.367
26.54,10.619,0.188,0.0,14.353
26.56,10.626,0.188,0.0,14.34
26.58,10.634,0.188,0.0,14.327
26.6,10.641,0.188,0.0,14.313
26.62,10.65,0.188,0.0,14.3
26.64,10.659,0.188,0.0,14.287
26.66,10.666,0.188,0.0,14.273
26.68,10.674,0.188,0.0,14.26
26.7,10.681,0.188,0.0,14.247
26.72,10.69,0.188,0.0,14.233
26.74,10.699,0.188,0.0,14.22
26.76,10.708,0.188,0.0,14.207
26.78,10.715,0.188,0.0,14.193
26.8,10.723,0.188,0.0,14.18
26.82,10.732,0.188,0.0,14.167
26.84,10.739,0.188,0.0,14.153
26.86,10.748,0.188,0.0,14.14
26.88,10.756,0.188,0.0,14.127
26.9,10.765,0.19,0.0,14.113
26.92,10.774,0.19,0.0,14.1
26.94,10.781,0.19,0.0,14.087
26.96,10.79,0.19,0.0,14.073
26.98,10.798,0.19,0.0,14.06
27.0,10.807,0.19,0.0,14.047
27.02,10.816,0.19,0.0,14.033
27.04,10.825,0.19,0.0,14.02
27.06,10.833,0.188,0.0,14.007
27.08,10.842,0.188,0.0,13.993
27.1,10.851,0.188,0.0,13.98
27.12,10.859,0.188,0.0,13.967
27.14,10.868,0.188,0.0,13.953
27.16,10.877,0.187,0.0,13.94
27.18,10.886,0.187,0.0,13.927
27.2,10.894,0.187,0.0,13.913
27.22,10.903,0.187,0.0,13.9
27.24,10.912,0.187,0.0,13.887
27.26,10.921,0.185,0.0,13.873
27.28,10.929,0.185,0.0,13.86
27.3,10.938,0.185,0.0,13.847
27.32,10.947,0.185,0.0,13.833
27.34,10.955,0.183,0.0,13.82
27.36,10.966,0.183,0.0,13.807
27.38,10.975,0.183,0.0,13.793
27.4,10.983,0.182,0.0,13.78
27.42,10.992,0.182,0.0,13.767
27.44,11.003,0.182,0.0,13.753
27.46,11.011,0.18,0.0,13.74
27.48,11.02,0.18,0.0,13.727
