Tiempo ,Entrada,ANGULO,POSICION
240.16,0.0,0.068,0.263
240.18,0.0,0.068,0.263
240.2,0.0,0.068,0.263
240.22,0.0,0.068,0.263
240.24,0.0,0.065,0.263
240.26,0.0,0.063,0.263
240.28,0.0,0.058,0.263
240.3,0.0,0.052,0.263
240.32,0.0,0.045,0.263
240.34,0.0,0.04,0.263
240.36,0.0,0.033,0.263
240.38,0.0,0.024,0.263
240.4,0.0,0.016,0.263
240.42,0.0,0.009,0.263
240.44,0.0,-0.0,0.263
240.46,0.0,-0.009,0.263
240.48,0.0,-0.016,0.263
240.5,0.0,-0.024,0.263
240.52,0.0,-0.031,0.263
240.54,0.0,-0.04,0.263
240.56,0.0,-0.045,0.263
240.58,0.0,-0.051,0.263
240.6,0.0,-0.056,0.263
240.62,0.0,-0.061,0.263
240.64,0.0,-0.065,0.263
240.66,0.0,-0.068,0.263
240.68,0.0,-0.07,0.263
240.7,0.0,-0.07,0.263
240.72,0.0,-0.07,0.263
240.74,0.0,-0.07,0.263
240.76,0.0,-0.068,0.263
240.78,0.0,-0.065,0.263
240.8,0.0,-0.061,0.263
240.82,0.0,-0.056,0.263
240.84,0.0,-0.051,0.263
240.86,0.0,-0.045,0.263
240.88,0.0,-0.038,0.263
240.9,0.0,-0.03,0.263
240.92,0.0,-0.023,0.263
240.94,0.0,-0.016,0.263
240.96,0.0,-0.007,0.263
240.98,0.0,0.002,0.263
241.0,0.0,0.01,0.263
241.02,0.0,0.017,0.263
241.04,0.0,0.026,0.263
241.06,0.0,0.033,0.263
241.08,0.0,0.04,0.263
241.1,0.0,0.045,0.263
241.12,0.0,0.052,0.263
241.14,0.0,0.058,0.263
241.16,0.0,0.061,0.263
241.18,0.0,0.065,0.263
241.2,0.0,0.066,0.263
241.22,0.0,0.066,0.263
241.24,0.0,0.066,0.263
241.26,0.0,0.066,0.263
241.28,0.0,0.066,0.263
241.3,0.0,0.065,0.263
241.32,0.0,0.061,0.263
241.34,0.0,0.056,0.263
241.36,0.0,0.051,0.263
241.38,0.0,0.044,0.263
241.4,0.0,0.038,0.263
241.42,0.0,0.031,0.263
241.44,0.0,0.024,0.263
241.46,0.0,0.016,0.263
241.48,0.0,0.009,0.263
241.5,0.0,-0.0,0.263
241.52,0.0,-0.009,0.263
241.54,0.0,-0.017,0.263
241.56,0.0,-0.024,0.263
241.58,0.0,-0.031,0.263
241.6,0.0,-0.038,0.263
241.62,0.0,-0.045,0.263
241.64,0.0,-0.051,0.263
241.66,0.0,-0.056,0.263
241.68,0.0,-0.059,0.263
241.7,0.0,-0.065,0.263
241.72,0.0,-0.066,0.263
241.74,0.0,-0.068,0.263
241.76,0.0,-0.07,0.263
241.78,0.0,-0.07,0.263
241.8,0.0,-0.068,0.263
241.82,0.0,-0.066,0.263
241.84,0.0,-0.063,0.263
241.86,0.0,-0.059,0.263
241.88,0.0,-0.054,0.263
241.9,0.0,-0.049,0.263
241.92,0.0,-0.044,0.263
241.94,0.0,-0.037,0.263
241.96,0.0,-0.028,0.263
241.98,0.0,-0.021,0.263
242.0,0.0,-0.014,0.263
242.02,0.0,-0.005,0.263
242.04,0.0,0.003,0.263
242.06,0.0,0.01,0.263
242.08,0.0,0.017,0.263
242.1,0.0,0.026,0.263
242.12,0.0,0.033,0.263
242.14,0.0,0.04,0.263
242.16,0.0,0.045,0.263
242.18,0.0,0.051,0.263
242.2,0.0,0.056,0.263
242.22,0.0,0.059,0.263
242.24,0.0,0.063,0.263
242.26,0.0,0.065,0.263
242.28,0.0,0.065,0.263
242.3,0.0,0.065,0.263
242.32,0.0,0.065,0.263
242.34,0.0,0.065,0.263
242.36,0.0,0.063,0.263
242.38,0.0,0.059,0.263
242.4,0.0,0.054,0.263
242.42,0.0,0.049,0.263
242.44,0.0,0.042,0.263
242.46,0.0,0.037,0.263
242.48,0.0,0.03,0.263
242.5,0.0,0.021,0.263
242.52,0.0,0.014,0.263
242.54,0.0,0.007,0.263
242.56,0.0,-0.002,0.263
242.58,0.0,-0.01,0.263
242.6,0.0,-0.017,0.263
242.62,0.0,-0.024,0.263
242.64,0.0,-0.031,0.263
242.66,0.0,-0.038,0.263
242.68,0.0,-0.045,0.263
242.7,0.0,-0.051,0.263
242.72,0.0,-0.054,0.263
242.74,0.0,-0.059,0.263
242.76,0.0,-0.063,0.263
242.78,0.0,-0.065,0.263
242.8,0.0,-0.066,0.263
242.82,0.0,-0.068,0.263
242.84,0.0,-0.068,0.263
242.86,0.0,-0.066,0.263
242.88,0.0,-0.065,0.263
242.9,0.0,-0.061,0.263
242.92,0.0,-0.058,0.263
242.94,0.0,-0.052,0.263
242.96,0.0,-0.047,0.263
242.98,0.0,-0.042,0.263
243.0,0.0,-0.035,0.263
243.02,0.0,-0.028,0.263
243.04,0.0,-0.019,0.263
243.06,0.0,-0.012,0.263
243.08,0.0,-0.003,0.263
243.1,0.0,0.003,0.263
243.12,0.0,0.01,0.263
243.14,0.0,0.019,0.263
243.16,0.0,0.026,0.263
243.18,0.0,0.033,0.263
243.2,0.0,0.038,0.263
243.22,0.0,0.045,0.263
243.24,0.0,0.051,0.263
243.26,0.0,0.056,0.263
243.28,0.0,0.059,0.263
243.3,0.0,0.061,0.263
243.32,0.0,0.063,0.263
243.34,0.0,0.065,0.263
243.36,0.0,0.065,0.263
243.38,0.0,0.065,0.263
243.4,0.0,0.063,0.263
243.42,0.0,0.061,0.263
243.44,0.0,0.056,0.263
243.46,0.0,0.052,0.263
243.48,0.0,0.047,0.263
243.5,0.0,0.04,0.263
243.52,0.0,0.035,0.263
243.54,0.0,0.028,0.263
243.56,0.0,0.021,0.263
243.58,0.0,0.012,0.263
243.6,0.0,0.005,0.263
243.62,0.0,-0.002,0.263
243.64,0.0,-0.01,0.263
243.66,0.0,-0.017,0.263
243.68,0.0,-0.024,0.263
243.7,0.0,-0.031,0.263
243.72,0.0,-0.038,0.263
243.74,0.0,-0.045,0.263
243.76,0.0,-0.049,0.263
243.78,0.0,-0.054,0.263
243.8,0.0,-0.058,0.263
243.82,0.0,-0.061,0.263
243.84,0.0,-0.065,0.263
243.86,0.0,-0.065,0.263
243.88,0.0,-0.066,0.263
243.9,0.0,-0.066,0.263
243.92,0.0,-0.065,0.263
243.94,0.0,-0.063,0.263
243.96,0.0,-0.059,0.263
243.98,0.0,-0.056,0.263
244.0,0.0,-0.051,0.263
244.02,0.0,-0.045,0.263
244.04,0.0,-0.04,0.263
244.06,0.0,-0.033,0.263
244.08,0.0,-0.026,0.263
244.1,0.0,-0.019,0.263
244.12,0.0,-0.012,0.263
244.14,0.0,-0.003,0.263
244.16,0.0,0.005,0.263
244.18,0.0,0.012,0.263
244.2,0.0,0.019,0.263
244.22,0.0,0.026,0.263
244.24,0.0,0.033,0.263
244.26,0.0,0.038,0.263
244.28,0.0,0.044,0.263
244.3,0.0,0.049,0.263
244.32,0.0,0.054,0.263
244.34,0.0,0.058,0.263
244.36,0.0,0.059,0.263
244.38,0.0,0.061,0.263
244.4,0.0,0.063,0.263
244.42,0.0,0.063,0.263
244.44,0.0,0.063,0.263
244.46,0.0,0.061,0.263
244.48,0.0,0.058,0.263
244.5,0.0,0.054,0.263
244.52,0.0,0.049,0.263
244.54,0.0,0.045,0.263
244.56,0.0,0.038,0.263
244.58,0.0,0.033,0.263
244.6,0.0,0.026,0.263
244.62,0.0,0.019,0.263
244.64,0.0,0.012,0.263
244.66,0.0,0.005,0.263
244.68,0.0,-0.003,0.263
244.7,0.0,-0.01,0.263
244.72,0.0,-0.019,0.263
244.74,0.0,-0.024,0.263
244.76,0.0,-0.031,0.263
244.78,0.0,-0.038,0.263
244.8,0.0,-0.044,0.263
244.82,0.0,-0.049,0.263
244.84,0.0,-0.052,0.263
244.86,0.0,-0.058,0.263
244.88,0.0,-0.059,0.263
244.9,0.0,-0.063,0.263
244.92,0.0,-0.063,0.263
244.94,0.0,-0.065,0.263
244.96,0.0,-0.065,0.263
244.98,0.0,-0.063,0.263
245.0,0.0,-0.061,0.263
245.02,0.0,-0.058,0.263
245.04,0.0,-0.054,0.263
245.06,0.0,-0.049,0.263
245.08,0.0,-0.044,0.263
245.1,0.0,-0.038,0.263
245.12,0.0,-0.031,0.263
245.14,0.0,-0.024,0.263
245.16,0.0,-0.017,0.263
245.18,0.0,-0.01,0.263
245.2,0.0,-0.002,0.263
245.22,0.0,0.005,0.263
245.24,0.0,0.012,0.263
245.26,0.0,0.019,0.263
245.28,0.0,0.026,0.263
245.3,0.0,0.033,0.263
245.32,0.0,0.038,0.263
245.34,0.0,0.044,0.263
245.36,0.0,0.049,0.263
245.38,0.0,0.054,0.263
245.4,0.0,0.056,0.263
245.42,0.0,0.059,0.263
245.44,0.0,0.061,0.263
245.46,0.0,0.061,0.263
245.48,0.0,0.061,0.263
245.5,0.0,0.061,0.263
245.52,0.0,0.059,0.263
245.54,0.0,0.056,0.263
245.56,0.0,0.052,0.263
245.58,0.0,0.047,0.263
245.6,0.0,0.042,0.263
245.62,0.0,0.037,0.263
245.64,0.0,0.031,0.263
245.66,0.0,0.024,0.263
245.68,0.0,0.017,0.263
245.7,0.0,0.01,0.263
245.72,0.0,0.003,0.263
245.74,0.0,-0.003,0.263
245.76,0.0,-0.012,0.263
245.78,0.0,-0.019,0.263
245.8,0.0,-0.024,0.263
245.82,0.0,-0.031,0.263
245.84,0.0,-0.038,0.263
245.86,0.0,-0.044,0.263
245.88,0.0,-0.049,0.263
245.9,0.0,-0.052,0.263
245.92,0.0,-0.056,0.263
245.94,0.0,-0.058,0.263
245.96,0.0,-0.061,0.263
245.98,0.0,-0.063,0.263
246.0,0.0,-0.063,0.263
246.02,0.0,-0.063,0.263
246.04,0.0,-0.061,0.263
246.06,0.0,-0.058,0.263
246.08,0.0,-0.056,0.263
246.1,0.0,-0.051,0.263
246.12,0.0,-0.047,0.263
246.14,0.0,-0.042,0.263
246.16,0.0,-0.037,0.263
246.18,0.0,-0.03,0.263
246.2,0.0,-0.023,0.263
246.22,0.0,-0.016,0.263
246.24,0.0,-0.009,0.263
246.26,0.0,-0.002,0.263
246.28,0.0,0.007,0.263
246.3,0.0,0.012,0.263
246.32,0.0,0.019,0.263
246.34,0.0,0.026,0.263
246.36,0.0,0.033,0.263
246.38,0.0,0.038,0.263
246.4,0.0,0.044,0.263
246.42,0.0,0.047,0.263
246.44,0.0,0.052,0.263
246.46,0.0,0.056,0.263
246.48,0.0,0.058,0.263
246.5,0.0,0.059,0.263
246.52,0.0,0.059,0.263
246.54,0.0,0.059,0.263
246.56,0.0,0.059,0.263
246.58,0.0,0.058,0.263
246.6,0.0,0.054,0.263
246.62,0.0,0.051,0.263
246.64,0.0,0.045,0.263
246.66,0.0,0.04,0.263
246.68,0.0,0.037,0.263
246.7,0.0,0.03,0.263
246.72,0.0,0.023,0.263
246.74,0.0,0.016,0.263
246.76,0.0,0.009,0.263
246.78,0.0,0.002,0.263
246.8,0.0,-0.005,0.263
246.82,0.0,-0.012,0.263
246.84,0.0,-0.019,0.263
246.86,0.0,-0.026,0.263
246.88,0.0,-0.031,0.263
246.9,0.0,-0.038,0.263
246.92,0.0,-0.044,0.263
246.94,0.0,-0.047,0.263
246.96,0.0,-0.051,0.263
246.98,0.0,-0.054,0.263
247.0,0.0,-0.058,0.263
247.02,0.0,-0.059,0.263
247.04,0.0,-0.059,0.263
247.06,0.0,-0.059,0.263
247.08,0.0,-0.059,0.263
247.1,0.0,-0.059,0.263
247.12,0.0,-0.056,0.263
247.14,0.0,-0.054,0.263
247.16,0.0,-0.049,0.263
247.18,0.0,-0.045,0.263
247.2,0.0,-0.04,0.263
247.22,0.0,-0.035,0.263
247.24,0.0,-0.028,0.263
247.26,0.0,-0.021,0.263
247.28,0.0,-0.016,0.263
247.3,0.0,-0.009,0.263
247.32,0.0,-0.0,0.263
247.34,0.0,0.007,0.263
247.36,0.0,0.014,0.263
247.38,0.0,0.019,0.263
247.4,0.0,0.026,0.263
247.42,0.0,0.033,0.263
247.44,0.0,0.038,0.263
247.46,0.0,0.042,0.263
247.48,0.0,0.047,0.263
247.5,0.0,0.051,0.263
247.52,0.0,0.054,0.263
247.54,0.0,0.056,0.263
247.56,0.0,0.058,0.263
247.58,0.0,0.058,0.263
247.6,0.0,0.058,0.263
247.62,0.0,0.058,0.263
247.64,0.0,0.056,0.263
247.66,0.0,0.052,0.263
247.68,0.0,0.049,0.263
247.7,0.0,0.044,0.263
247.72,0.0,0.038,0.263
247.74,0.0,0.035,0.263
247.76,0.0,0.028,0.263
247.78,0.0,0.021,0.263
247.8,0.0,0.014,0.263
247.82,0.0,0.009,0.263
247.84,0.0,0.002,0.263
247.86,0.0,-0.007,0.263
247.88,0.0,-0.014,0.263
247.9,0.0,-0.019,0.263
247.92,0.0,-0.026,0.263
247.94,0.0,-0.031,0.263
247.96,0.0,-0.038,0.263
247.98,0.0,-0.044,0.263
248.0,0.0,-0.047,0.263
248.02,0.0,-0.051,0.263
248.04,0.0,-0.054,0.263
248.06,0.0,-0.056,0.263
248.08,0.0,-0.058,0.263
248.1,0.0,-0.058,0.263
248.12,0.0,-0.058,0.263
248.14,0.0,-0.058,0.263
248.16,0.0,-0.058,0.263
248.18,0.0,-0.054,0.263
248.2,0.0,-0.051,0.263
248.22,0.0,-0.047,0.263
248.24,0.0,-0.044,0.263
248.26,0.0,-0.038,0.263
248.28,0.0,-0.031,0.263
248.3,0.0,-0.026,0.263
248.32,0.0,-0.019,0.263
248.34,0.0,-0.014,0.263
248.36,0.0,-0.007,0.263
248.38,0.0,-0.0,0.263
248.4,0.0,0.007,0.263
248.42,0.0,0.014,0.263
248.44,0.0,0.021,0.263
248.46,0.0,0.028,0.263
248.48,0.0,0.033,0.263
248.5,0.0,0.038,0.263
248.52,0.0,0.042,0.263
248.54,0.0,0.047,0.263
248.56,0.0,0.049,0.263
248.58,0.0,0.052,0.263
248.6,0.0,0.054,0.263
248.62,0.0,0.056,0.263
248.64,0.0,0.056,0.263
248.66,0.0,0.056,0.263
248.68,0.0,0.056,0.263
248.7,0.0,0.054,0.263
248.72,0.0,0.051,0.263
248.74,0.0,0.047,0.263
248.76,0.0,0.042,0.263
248.78,0.0,0.037,0.263
248.8,0.0,0.033,0.263
248.82,0.0,0.026,0.263
248.84,0.0,0.019,0.263
248.86,0.0,0.014,0.263
248.88,0.0,0.007,0.263
248.9,0.0,-0.0,0.263
248.92,0.0,-0.007,0.263
248.94,0.0,-0.014,0.263
248.96,0.0,-0.019,0.263
248.98,0.0,-0.026,0.263
249.0,0.0,-0.031,0.263
249.02,0.0,-0.038,0.263
249.04,0.0,-0.042,0.263
249.06,0.0,-0.047,0.263
249.08,0.0,-0.049,0.263
249.1,0.0,-0.052,0.263
249.12,0.0,-0.054,0.263
249.14,0.0,-0.056,0.263
249.16,0.0,-0.056,0.263
249.18,0.0,-0.056,0.263
249.2,0.0,-0.056,0.263
249.22,0.0,-0.056,0.263
249.24,0.0,-0.052,0.263
249.26,0.0,-0.049,0.263
249.28,0.0,-0.045,0.263
249.3,0.0,-0.042,0.263
249.32,0.0,-0.037,0.263
249.34,0.0,-0.03,0.263
249.36,0.0,-0.024,0.263
249.38,0.0,-0.019,0.263
249.4,0.0,-0.012,0.263
249.42,0.0,-0.005,0.263
249.44,0.0,0.002,0.263
249.46,0.0,0.009,0.263
249.48,0.0,0.014,0.263
249.5,0.0,0.021,0.263
249.52,0.0,0.028,0.263
249.54,0.0,0.033,0.263
249.56,0.0,0.037,0.263
249.58,0.0,0.042,0.263
249.6,0.0,0.045,0.263
249.62,0.0,0.049,0.263
249.64,0.0,0.052,0.263
249.66,0.0,0.054,0.263
249.68,0.0,0.054,0.263
249.7,0.0,0.054,0.263
249.72,0.0,0.054,0.263
249.74,0.0,0.054,0.263
249.76,0.0,0.052,0.263
249.78,0.0,0.049,0.263
249.8,0.0,0.045,0.263
249.82,0.0,0.04,0.263
249.84,0.0,0.037,0.263
249.86,0.0,0.031,0.263
249.88,0.0,0.024,0.263
249.9,0.0,0.017,0.263
249.92,0.0,0.012,0.263
249.94,0.0,0.005,0.263
249.96,0.0,-0.0,0.263
249.98,0.0,-0.009,0.263
250.0,0.0,-0.014,0.263
250.02,0.0,-0.019,0.263
250.04,0.0,-0.026,0.263
250.06,0.0,-0.031,0.263
250.08,0.0,-0.037,0.263
250.1,0.0,-0.042,0.263
250.12,0.0,-0.045,0.263
250.14,0.0,-0.049,0.263
250.16,0.0,-0.051,0.263
250.18,0.0,-0.054,0.263
250.2,0.0,-0.054,0.263
250.22,0.0,-0.056,0.263
250.24,0.0,-0.056,0.263
250.26,0.0,-0.056,0.263
250.28,0.0,-0.054,0.263
250.3,0.0,-0.051,0.263
250.32,0.0,-0.047,0.263
250.34,0.0,-0.044,0.263
250.36,0.0,-0.04,0.263
250.38,0.0,-0.035,0.263
250.4,0.0,-0.028,0.263
250.42,0.0,-0.023,0.263
250.44,0.0,-0.017,0.263
250.46,0.0,-0.01,0.263
250.48,0.0,-0.003,0.263
250.5,0.0,0.003,0.263
250.52,0.0,0.009,0.263
250.54,0.0,0.014,0.263
250.56,0.0,0.021,0.263
250.58,0.0,0.028,0.263
250.6,0.0,0.033,0.263
250.62,0.0,0.037,0.263
250.64,0.0,0.042,0.263
250.66,0.0,0.045,0.263
250.68,0.0,0.047,0.263
250.7,0.0,0.051,0.263
250.72,0.0,0.052,0.263
250.74,0.0,0.052,0.263
250.76,0.0,0.052,0.263
250.78,0.0,0.052,0.263
250.8,0.0,0.052,0.263
250.82,0.0,0.049,0.263
250.84,0.0,0.047,0.263
250.86,0.0,0.042,0.263
250.88,0.0,0.038,0.263
250.9,0.0,0.035,0.263
250.92,0.0,0.03,0.263
250.94,0.0,0.023,0.263
250.96,0.0,0.017,0.263
250.98,0.0,0.01,0.263
251.0,0.0,0.005,0.263
251.02,0.0,-0.002,0.263
251.04,0.0,-0.009,0.263
251.06,0.0,-0.016,0.263
251.08,0.0,-0.021,0.263
251.1,0.0,-0.026,0.263
251.12,0.0,-0.031,0.263
251.14,0.0,-0.037,0.263
251.16,0.0,-0.042,0.263
251.18,0.0,-0.045,0.263
251.2,0.0,-0.047,0.263
251.22,0.0,-0.051,0.263
251.24,0.0,-0.052,0.263
251.26,0.0,-0.052,0.263
251.28,0.0,-0.054,0.263
251.3,0.0,-0.054,0.263
251.32,0.0,-0.054,0.263
251.34,0.0,-0.051,0.263
251.36,0.0,-0.049,0.263
251.38,0.0,-0.045,0.263
251.4,0.0,-0.042,0.263
251.42,0.0,-0.038,0.263
251.44,0.0,-0.031,0.263
251.46,0.0,-0.026,0.263
251.48,0.0,-0.021,0.263
251.5,0.0,-0.016,0.263
251.52,0.0,-0.009,0.263
251.54,0.0,-0.002,0.263
251.56,0.0,0.003,0.263
251.58,0.0,0.009,0.263
251.6,0.0,0.016,0.263
251.62,0.0,0.021,0.263
251.64,0.0,0.028,0.263
251.66,0.0,0.033,0.263
251.68,0.0,0.037,0.263
251.7,0.0,0.04,0.263
251.72,0.0,0.044,0.263
251.74,0.0,0.047,0.263
251.76,0.0,0.049,0.263
251.78,0.0,0.051,0.263
251.8,0.0,0.052,0.263
251.82,0.0,0.052,0.263
251.84,0.0,0.052,0.263
251.86,0.0,0.049,0.263
251.88,0.0,0.047,0.263
251.9,0.0,0.044,0.263
251.92,0.0,0.04,0.263
251.94,0.0,0.037,0.263
251.96,0.0,0.033,0.263
251.98,0.0,0.028,0.263
252.0,0.0,0.021,0.263
252.02,0.0,0.016,0.263
252.04,0.0,0.009,0.263
252.06,0.0,0.003,0.263
252.08,0.0,-0.003,0.263
252.1,0.0,-0.01,0.263
252.12,0.0,-0.016,0.263
252.14,0.0,-0.021,0.263
252.16,0.0,-0.026,0.263
252.18,0.0,-0.031,0.263
252.2,0.0,-0.037,0.263
252.22,0.0,-0.042,0.263
252.24,0.0,-0.044,0.263
252.26,0.0,-0.047,0.263
252.28,0.0,-0.049,0.263
252.3,0.0,-0.051,0.263
252.32,0.0,-0.052,0.263
252.34,0.0,-0.052,0.263
252.36,0.0,-0.052,0.263
252.38,0.0,-0.052,0.263
252.4,0.0,-0.049,0.263
252.42,0.0,-0.047,0.263
252.44,0.0,-0.044,0.263
252.46,0.0,-0.04,0.263
252.48,0.0,-0.037,0.263
252.5,0.0,-0.03,0.263
252.52,0.0,-0.024,0.263
252.54,0.0,-0.019,0.263
252.56,0.0,-0.014,0.263
252.58,0.0,-0.009,0.263
252.6,0.0,-0.002,0.263
252.62,0.0,0.005,0.263
252.64,0.0,0.01,0.263
252.66,0.0,0.016,0.263
252.68,0.0,0.021,0.263
252.7,0.0,0.028,0.263
252.72,0.0,0.033,0.263
252.74,0.0,0.037,0.263
252.76,0.0,0.04,0.263
252.78,0.0,0.044,0.263
252.8,0.0,0.045,0.263
252.82,0.0,0.047,0.263
252.84,0.0,0.049,0.263
252.86,0.0,0.049,0.263
252.88,0.0,0.049,0.263
252.9,0.0,0.049,0.263
252.92,0.0,0.047,0.263
252.94,0.0,0.045,0.263
252.96,0.0,0.042,0.263
252.98,0.0,0.038,0.263
253.0,0.0,0.035,0.263
253.02,0.0,0.03,0.263
253.04,0.0,0.026,0.263
253.06,0.0,0.019,0.263
253.08,0.0,0.014,0.263
253.1,0.0,0.009,0.263
253.12,0.0,0.002,0.263
253.14,0.0,-0.003,0.263
253.16,0.0,-0.01,0.263
253.18,0.0,-0.016,0.263
253.2,0.0,-0.021,0.263
253.22,0.0,-0.026,0.263
253.24,0.0,-0.031,0.263
253.26,0.0,-0.037,0.263
253.28,0.0,-0.04,0.263
253.3,0.0,-0.044,0.263
253.32,0.0,-0.047,0.263
253.34,0.0,-0.047,0.263
253.36,0.0,-0.049,0.263
253.38,0.0,-0.051,0.263
253.4,0.0,-0.051,0.263
253.42,0.0,-0.051,0.263
253.44,0.0,-0.049,0.263
253.46,0.0,-0.047,0.263
253.48,0.0,-0.045,0.263
253.5,0.0,-0.042,0.263
253.52,0.0,-0.038,0.263
253.54,0.0,-0.033,0.263
253.56,0.0,-0.028,0.263
253.58,0.0,-0.023,0.263
253.6,0.0,-0.017,0.263
253.62,0.0,-0.012,0.263
253.64,0.0,-0.007,0.263
253.66,0.0,-0.0,0.263
253.68,0.0,0.005,0.263
253.7,0.0,0.01,0.263
253.72,0.0,0.017,0.263
253.74,0.0,0.023,0.263
253.76,0.0,0.028,0.263
253.78,0.0,0.033,0.263
253.8,0.0,0.037,0.263
253.82,0.0,0.04,0.263
253.84,0.0,0.042,0.263
253.86,0.0,0.045,0.263
253.88,0.0,0.047,0.263
253.9,0.0,0.047,0.263
253.92,0.0,0.047,0.263
253.94,0.0,0.047,0.263
253.96,0.0,0.047,0.263
253.98,0.0,0.045,0.263
254.0,0.0,0.044,0.263
254.02,0.0,0.04,0.263
254.04,0.0,0.037,0.263
254.06,0.0,0.033,0.263
254.08,0.0,0.028,0.263
254.1,0.0,0.024,0.263
254.12,0.0,0.017,0.263
254.14,0.0,0.012,0.263
254.16,0.0,0.007,0.263
254.18,0.0,0.002,0.263
254.2,0.0,-0.005,0.263
254.22,0.0,-0.012,0.263
254.24,0.0,-0.017,0.263
254.26,0.0,-0.021,0.263
254.28,0.0,-0.026,0.263
254.3,0.0,-0.031,0.263
254.32,0.0,-0.037,0.263
254.34,0.0,-0.04,0.263
254.36,0.0,-0.044,0.263
254.38,0.0,-0.045,0.263
254.4,0.0,-0.047,0.263
254.42,0.0,-0.049,0.263
254.44,0.0,-0.049,0.263
254.46,0.0,-0.049,0.263
254.48,0.0,-0.049,0.263
254.5,0.0,-0.047,0.263
254.52,0.0,-0.045,0.263
254.54,0.0,-0.044,0.263
254.56,0.0,-0.04,0.263
254.58,0.0,-0.037,0.263
254.6,0.0,-0.031,0.263
254.62,0.0,-0.026,0.263
254.64,0.0,-0.021,0.263
254.66,0.0,-0.017,0.263
254.68,0.0,-0.01,0.263
254.7,0.0,-0.005,0.263
254.72,0.0,0.002,0.263
254.74,0.0,0.007,0.263
254.76,0.0,0.012,0.263
254.78,0.0,0.017,0.263
254.8,0.0,0.023,0.263
254.82,0.0,0.028,0.263
254.84,0.0,0.031,0.263
254.86,0.0,0.037,0.263
254.88,0.0,0.038,0.263
254.9,0.0,0.042,0.263
254.92,0.0,0.044,0.263
254.94,0.0,0.045,0.263
254.96,0.0,0.045,0.263
254.98,0.0,0.045,0.263
255.0,0.0,0.045,0.263
255.02,0.0,0.045,0.263
255.04,0.0,0.044,0.263
255.06,0.0,0.042,0.263
255.08,0.0,0.038,0.263
255.1,0.0,0.035,0.263
255.12,0.0,0.031,0.263
255.14,0.0,0.026,0.263
255.16,0.0,0.021,0.263
255.18,0.0,0.016,0.263
255.2,0.0,0.01,0.263
255.22,0.0,0.005,0.263
255.24,0.0,-0.0,0.263
255.26,0.0,-0.007,0.263
255.28,0.0,-0.012,0.263
255.3,0.0,-0.017,0.263
255.32,0.0,-0.023,0.263
255.34,0.0,-0.026,0.263
255.36,0.0,-0.031,0.263
255.38,0.0,-0.037,0.263
255.4,0.0,-0.04,0.263
255.42,0.0,-0.042,0.263
255.44,0.0,-0.045,0.263
255.46,0.0,-0.045,0.263
255.48,0.0,-0.047,0.263
255.5,0.0,-0.047,0.263
255.52,0.0,-0.047,0.263
255.54,0.0,-0.047,0.263
255.56,0.0,-0.047,0.263
255.58,0.0,-0.044,0.263
255.6,0.0,-0.042,0.263
255.62,0.0,-0.038,0.263
255.64,0.0,-0.035,0.263
255.66,0.0,-0.03,0.263
255.68,0.0,-0.024,0.263
255.7,0.0,-0.019,0.263
255.72,0.0,-0.016,0.263
255.74,0.0,-0.009,0.263
255.76,0.0,-0.003,0.263
255.78,0.0,0.002,0.263
255.8,0.0,0.009,0.263
255.82,0.0,0.012,0.263
255.84,0.0,0.017,0.263
255.86,0.0,0.023,0.263
255.88,0.0,0.028,0.263
255.9,0.0,0.031,0.263
255.92,0.0,0.035,0.263
255.94,0.0,0.038,0.263
255.96,0.0,0.04,0.263
255.98,0.0,0.042,0.263
256.0,0.0,0.044,0.263
256.02,0.0,0.044,0.263
256.04,0.0,0.045,0.263
256.06,0.0,0.045,0.263
256.08,0.0,0.044,0.263
256.1,0.0,0.042,0.263
256.12,0.0,0.04,0.263
256.14,0.0,0.037,0.263
256.16,0.0,0.033,0.263
256.18,0.0,0.03,0.263
256.2,0.0,0.024,0.263
256.22,0.0,0.019,0.263
256.24,0.0,0.014,0.263
256.26,0.0,0.009,0.263
256.28,0.0,0.003,0.263
256.3,0.0,-0.002,0.263
256.32,0.0,-0.007,0.263
256.34,0.0,-0.014,0.263
256.36,0.0,-0.017,0.263
256.38,0.0,-0.023,0.263
256.4,0.0,-0.028,0.263
256.42,0.0,-0.031,0.263
256.44,0.0,-0.035,0.263
256.46,0.0,-0.038,0.263
256.48,0.0,-0.042,0.263
256.5,0.0,-0.044,0.263
256.52,0.0,-0.045,0.263
256.54,0.0,-0.045,0.263
256.56,0.0,-0.045,0.263
256.58,0.0,-0.045,0.263
256.6,0.0,-0.045,0.263
256.62,0.0,-0.044,0.263
256.64,0.0,-0.042,0.263
256.66,0.0,-0.04,0.263
256.68,0.0,-0.037,0.263
256.7,0.0,-0.031,0.263
256.72,0.0,-0.028,0.263
256.74,0.0,-0.023,0.263
256.76,0.0,-0.017,0.263
256.78,0.0,-0.014,0.263
256.8,0.0,-0.007,0.263
256.82,0.0,-0.002,0.263
256.84,0.0,0.003,0.263
256.86,0.0,0.009,0.263
256.88,0.0,0.014,0.263
256.9,0.0,0.019,0.263
256.92,0.0,0.024,0.263
256.94,0.0,0.028,0.263
256.96,0.0,0.031,0.263
256.98,0.0,0.035,0.263
257.0,0.0,0.038,0.263
257.02,0.0,0.04,0.263
257.04,0.0,0.042,0.263
257.06,0.0,0.042,0.263
