Tiempo ,Entrada,ANGULO,POSICION
50.04,0.0,-0.031,0.272
50.06,0.0,-0.084,0.272
50.08,0.0,-0.134,0.272
50.1,0.0,-0.183,0.272
50.12,0.0,-0.23,0.272
50.14,0.0,-0.272,0.272
50.16,0.0,-0.312,0.272
50.18,0.0,-0.347,0.272
50.2,0.0,-0.379,0.272
50.22,0.0,-0.403,0.272
50.24,0.0,-0.421,0.272
50.26,0.0,-0.435,0.272
50.28,0.0,-0.442,0.272
50.3,0.0,-0.442,0.272
50.32,0.0,-0.438,0.272
50.34,0.0,-0.428,0.272
50.36,0.0,-0.408,0.272
50.38,0.0,-0.386,0.272
50.4,0.0,-0.356,0.272
50.42,0.0,-0.323,0.272
50.44,0.0,-0.284,0.272
50.46,0.0,-0.243,0.272
50.48,0.0,-0.197,0.272
50.5,0.0,-0.148,0.272
50.52,0.0,-0.098,0.272
50.54,0.0,-0.045,0.272
50.56,0.0,0.007,0.272
50.58,0.0,0.059,0.272
50.6,0.0,0.11,0.272
50.62,0.0,0.159,0.272
50.64,0.0,0.208,0.272
50.66,0.0,0.253,0.272
50.68,0.0,0.293,0.272
50.7,0.0,0.33,0.272
50.72,0.0,0.361,0.272
50.74,0.0,0.389,0.272
50.76,0.0,0.41,0.272
50.78,0.0,0.426,0.272
50.8,0.0,0.435,0.272
50.82,0.0,0.438,0.272
50.84,0.0,0.436,0.272
50.86,0.0,0.428,0.272
50.88,0.0,0.414,0.272
50.9,0.0,0.393,0.272
50.92,0.0,0.367,0.272
50.94,0.0,0.333,0.272
50.96,0.0,0.297,0.272
50.98,0.0,0.257,0.272
51.0,0.0,0.213,0.272
51.02,0.0,0.166,0.272
51.04,0.0,0.117,0.272
51.06,0.0,0.065,0.272
51.08,0.0,0.012,0.272
51.1,0.0,-0.04,0.272
51.12,0.0,-0.091,0.272
51.14,0.0,-0.141,0.272
51.16,0.0,-0.19,0.272
51.18,0.0,-0.236,0.272
51.2,0.0,-0.278,0.272
51.22,0.0,-0.318,0.272
51.24,0.0,-0.351,0.272
51.26,0.0,-0.38,0.272
51.28,0.0,-0.403,0.272
51.3,0.0,-0.421,0.272
51.32,0.0,-0.433,0.272
51.34,0.0,-0.44,0.272
51.36,0.0,-0.44,0.272
51.38,0.0,-0.435,0.272
51.4,0.0,-0.421,0.272
51.42,0.0,-0.403,0.272
51.44,0.0,-0.379,0.272
51.46,0.0,-0.351,0.272
51.48,0.0,-0.316,0.272
51.5,0.0,-0.276,0.272
51.52,0.0,-0.234,0.272
51.54,0.0,-0.188,0.272
51.56,0.0,-0.14,0.272
51.58,0.0,-0.089,0.272
51.6,0.0,-0.038,0.272
51.62,0.0,0.014,0.272
51.64,0.0,0.066,0.272
51.66,0.0,0.117,0.272
51.68,0.0,0.166,0.272
51.7,0.0,0.213,0.272
51.72,0.0,0.257,0.272
51.74,0.0,0.297,0.272
51.76,0.0,0.333,0.272
51.78,0.0,0.365,0.272
51.8,0.0,0.391,0.272
51.82,0.0,0.41,0.272
51.84,0.0,0.426,0.272
51.86,0.0,0.433,0.272
51.88,0.0,0.436,0.272
51.9,0.0,0.433,0.272
51.92,0.0,0.424,0.272
51.94,0.0,0.407,0.272
51.96,0.0,0.386,0.272
51.98,0.0,0.36,0.272
52.0,0.0,0.326,0.272
52.02,0.0,0.29,0.272
52.04,0.0,0.25,0.272
52.06,0.0,0.204,0.272
52.08,0.0,0.157,0.272
52.1,0.0,0.108,0.272
52.12,0.0,0.058,0.272
52.14,0.0,0.005,0.272
52.16,0.0,-0.047,0.272
52.18,0.0,-0.099,0.272
52.2,0.0,-0.148,0.272
52.22,0.0,-0.195,0.272
52.24,0.0,-0.241,0.272
52.26,0.0,-0.283,0.272
52.28,0.0,-0.321,0.272
52.3,0.0,-0.353,0.272
52.32,0.0,-0.38,0.272
52.34,0.0,-0.405,0.272
52.36,0.0,-0.421,0.272
52.38,0.0,-0.433,0.272
52.4,0.0,-0.436,0.272
52.42,0.0,-0.438,0.272
52.44,0.0,-0.431,0.272
52.46,0.0,-0.417,0.272
52.48,0.0,-0.398,0.272
52.5,0.0,-0.374,0.272
52.52,0.0,-0.344,0.272
52.54,0.0,-0.307,0.272
52.56,0.0,-0.269,0.272
52.58,0.0,-0.225,0.272
52.6,0.0,-0.18,0.272
52.62,0.0,-0.133,0.272
52.64,0.0,-0.08,0.272
52.66,0.0,-0.03,0.272
52.68,0.0,0.023,0.272
52.7,0.0,0.073,0.272
52.72,0.0,0.124,0.272
52.74,0.0,0.173,0.272
52.76,0.0,0.218,0.272
52.78,0.0,0.262,0.272
52.8,0.0,0.302,0.272
52.82,0.0,0.337,0.272
52.84,0.0,0.367,0.272
52.86,0.0,0.391,0.272
52.88,0.0,0.41,0.272
52.9,0.0,0.424,0.272
52.92,0.0,0.431,0.272
52.94,0.0,0.433,0.272
52.96,0.0,0.429,0.272
52.98,0.0,0.419,0.272
53.0,0.0,0.401,0.272
53.02,0.0,0.38,0.272
53.04,0.0,0.353,0.272
53.06,0.0,0.319,0.272
53.08,0.0,0.283,0.272
53.1,0.0,0.241,0.272
53.12,0.0,0.197,0.272
53.14,0.0,0.148,0.272
53.16,0.0,0.099,0.272
53.18,0.0,0.049,0.272
53.2,0.0,-0.002,0.272
53.22,0.0,-0.054,0.272
53.24,0.0,-0.105,0.272
53.26,0.0,-0.155,0.272
53.28,0.0,-0.201,0.272
53.3,0.0,-0.246,0.272
53.32,0.0,-0.286,0.272
53.34,0.0,-0.323,0.272
53.36,0.0,-0.356,0.272
53.38,0.0,-0.382,0.272
53.4,0.0,-0.405,0.272
53.42,0.0,-0.421,0.272
53.44,0.0,-0.431,0.272
53.46,0.0,-0.435,0.272
53.48,0.0,-0.435,0.272
53.5,0.0,-0.426,0.272
53.52,0.0,-0.412,0.272
53.54,0.0,-0.391,0.272
53.56,0.0,-0.367,0.272
53.58,0.0,-0.335,0.272
53.6,0.0,-0.3,0.272
53.62,0.0,-0.262,0.272
53.64,0.0,-0.218,0.272
53.66,0.0,-0.171,0.272
53.68,0.0,-0.124,0.272
53.7,0.0,-0.073,0.272
53.72,0.0,-0.021,0.272
53.74,0.0,0.03,0.272
53.76,0.0,0.08,0.272
53.78,0.0,0.129,0.272
53.8,0.0,0.178,0.272
53.82,0.0,0.223,0.272
53.84,0.0,0.265,0.272
53.86,0.0,0.305,0.272
53.88,0.0,0.339,0.272
53.9,0.0,0.368,0.272
53.92,0.0,0.393,0.272
53.94,0.0,0.41,0.272
53.96,0.0,0.424,0.272
53.98,0.0,0.429,0.272
54.0,0.0,0.431,0.272
54.02,0.0,0.426,0.272
54.04,0.0,0.415,0.272
54.06,0.0,0.398,0.272
54.08,0.0,0.374,0.272
54.1,0.0,0.346,0.272
54.12,0.0,0.312,0.272
54.14,0.0,0.276,0.272
54.16,0.0,0.234,0.272
54.18,0.0,0.188,0.272
54.2,0.0,0.141,0.272
54.22,0.0,0.091,0.272
54.24,0.0,0.04,0.272
54.26,0.0,-0.01,0.272
54.28,0.0,-0.061,0.272
54.3,0.0,-0.112,0.272
54.32,0.0,-0.161,0.272
54.34,0.0,-0.208,0.272
54.36,0.0,-0.25,0.272
54.38,0.0,-0.291,0.272
54.4,0.0,-0.326,0.272
54.42,0.0,-0.358,0.272
54.44,0.0,-0.384,0.272
54.46,0.0,-0.405,0.272
54.48,0.0,-0.419,0.272
54.5,0.0,-0.429,0.272
54.52,0.0,-0.433,0.272
54.54,0.0,-0.431,0.272
54.56,0.0,-0.421,0.272
54.58,0.0,-0.407,0.272
